Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
cancer law lawsuit lawyer mesothelioma settlement,0.54,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,12
asbestos cancer lawsuit mesothelioma settlement,0.62,91,-,36,36,36,22,140,140,170,91,36,46,16,-,-,$0.05,-,73
mesothelioma lungs,0.81,2900,-,1900,2900,1900,1600,1900,1600,1600,1600,1600,1600,1300,-,-,$0.05,-,1600
attorney cancer lawyer mesothelioma,0.52,390,-,91,91,260,91,320,260,480,390,210,1300,58,-,-,$0.05,-,320
mesothelioma adenocarcinoma,0.82,140,-,46,73,46,73,58,36,73,73,46,73,58,-,-,$0.05,-,58
mesothelioma asbestos lawsuits,0.72,1000,-,590,880,880,590,1000,880,1000,720,480,590,480,-,-,$0.05,-,720
asbestos cancer lawsuit lawyer mesothelioma,0.59,170,-,140,260,260,170,170,110,170,110,110,110,91,-,-,$0.05,-,140
asbestos mesothelioma cancer,0.72,2400,-,1000,1300,1300,1300,1600,1300,1900,1900,1300,2400,720,-,-,$0.00,-,1600
asbestos mesothelioma lawyers,0.71,2900,-,1300,1900,1900,1600,2400,1600,1900,1600,1300,2400,880,-,-,$0.05,-,1600
attorney austin mesothelioma,0.91,390,-,480,390,390,210,320,320,210,320,260,260,170,-,-,$73.39,-,260
asbestos cancer lawsuit mesothelioma,0.62,320,-,170,320,320,210,390,320,390,260,170,260,140,-,-,$0.05,-,260
asbestos mesothelioma attorneys,0.71,2900,-,1300,1900,1900,1600,2400,1600,1900,1600,1300,2400,880,-,-,$0.05,-,1600
exposed to asbestos,0.49,1600,-,1000,1000,1000,880,880,1000,880,720,880,1300,720,-,-,$11.78,-,880
chrysotile peritoneal mesothelioma,0.71,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$11.11,-,12
attorney cancer lawyer mesothelioma settlement,0.46,320,-,58,46,140,46,170,170,320,260,110,1300,28,-,-,$0.05,-,210
cases of mesothelioma,0.78,590,-,390,390,320,320,390,390,390,320,390,390,320,-,-,$0.05,-,390
mesothelioma hospitals,0.91,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,16
houston mesothelioma attorney,0.87,590,-,590,590,390,390,480,480,320,480,590,590,320,-,-,$73.75,-,480
mesothelioma lawsuit settlements,0.86,390,-,260,260,210,210,720,390,590,480,260,260,140,-,-,$0.05,-,320
orange mesothelioma,0.85,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,36
asbestos lungs,0.79,6600,-,3600,4400,3600,3600,3600,2900,2900,2900,3600,3600,2400,-,-,$16.87,-,3600
pemetrexed mesothelioma,0.12,170,-,36,22,36,36,12,58,46,73,22,73,46,-,-,$0.05,-,36
asbestos exposure mesothelioma,0.75,720,-,260,260,390,320,260,260,320,260,320,390,260,-,-,$0.00,-,320
mesothelioma asbestosis,0.64,1000,-,720,1300,880,720,590,390,480,480,720,590,480,-,-,$0.00,-,590
asbestos attorney law lawsuit lawyer mesothelioma,0.74,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,16
asbestos cancer law lawsuit lawyer mesothelioma,0.55,110,-,110,260,210,140,110,73,73,73,91,73,58,-,-,$0.05,-,110
find mesothelioma attorney,0.62,140,-,140,320,170,140,140,73,91,91,110,91,110,-,-,$0.05,-,110
cancer mesothelioma settlement,0.61,720,-,260,210,320,170,590,480,880,480,260,1300,110,-,-,$0.05,-,480
asbestos attorney lawsuit mesothelioma settlement,0.75,73,-,58,58,46,36,140,91,170,91,58,28,12,-,-,$0.05,-,73
mesothelioma peritoneal malignant,0.77,390,-,260,260,260,210,170,210,170,210,260,320,210,-,-,$0.00,-,210
attorney cancer law mesothelioma settlement,0.65,58,-,28,12,36,5,73,58,110,58,36,46,0,-,-,$0.05,-,46
mesothelioma options,0.82,880,-,320,880,480,480,390,320,390,320,320,320,260,-,-,$69.80,-,390
mesothelioma scholarship,0.88,390,-,210,260,210,170,320,320,140,390,320,320,320,-,-,$61.72,-,260
asbestos cancer law lawyer mesothelioma settlement,0.5,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,5
mesothelioma health,0.9,320,-,260,260,210,260,590,260,390,170,170,46,36,-,-,$0.05,-,260
asbestos lawsuit lawyer mesothelioma,0.69,260,-,210,320,320,210,320,210,390,170,170,110,110,-,-,$0.05,-,210
asbestos exposure and mesothelioma,0.75,720,-,260,260,390,320,260,260,320,260,320,390,260,-,-,$0.05,-,320
cancer law lawsuit mesothelioma,0.56,210,-,140,260,210,170,260,170,170,170,110,170,91,-,-,$0.05,-,170
mesothelioma cancer center,0.88,110,-,58,73,110,110,110,58,73,91,73,73,46,-,-,$41.89,-,73
new york mesothelioma,0.9,1600,-,880,1000,880,880,1000,880,1300,1300,1600,1600,1000,-,-,$62.62,-,1000
attorney cancer law lawyer mesothelioma settlement,0.48,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,0
asbestos attorney lawyer mesothelioma settlement,0.41,210,-,28,36,91,36,91,73,140,140,91,1300,16,-,-,$0.05,-,170
symptoms of cancer,0.55,1220000,-,673000,673000,823000,823000,673000,673000,673000,673000,673000,823000,673000,-,-,$1.55,-,673000
asbestos mesothelioma settlement,0.68,590,-,390,320,320,210,720,480,720,480,320,1300,73,-,-,$0.05,-,480
mesothelioma survivors,0.84,480,-,260,170,170,210,170,170,170,170,140,210,140,-,-,$44.08,-,170
asbestos cancer mesothelioma settlement,0.59,480,-,210,170,210,140,480,390,590,390,210,1300,58,-,-,$0.05,-,390
mesothelioma lawyer washington,0.98,390,-,140,170,210,140,140,210,110,73,46,91,58,-,-,$53.26,-,110
asbestos law lawyer mesothelioma settlement,0.71,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,22
law lawyer mesothelioma,0.63,260,-,210,320,320,210,320,210,390,260,140,170,110,-,-,$0.05,-,210
a mesothelioma attorney,0.86,110,-,91,58,73,46,46,28,58,46,73,36,36,-,-,$0.05,-,58
what causes mesothelioma,0.9,110,-,91,91,110,110,73,58,58,110,140,170,73,-,-,$0.05,-,91
asbestos attorney cancer lawsuit mesothelioma,0.59,210,-,140,260,260,170,260,170,320,170,140,140,110,-,-,$0.05,-,210
cancers,0.23,165000,-,74000,90500,90500,74000,60500,60500,60500,74000,90500,90500,74000,-,-,$0.99,-,74000
mesothelioma incidence,0.83,320,-,170,140,140,140,210,170,140,140,260,140,140,-,-,$70.51,-,170
navy mesothelioma,0.88,390,-,260,260,320,210,320,260,320,390,390,390,320,-,-,$48.29,-,320
dallas mesothelioma lawyer,0.9,480,-,480,390,260,210,320,260,260,390,390,320,260,-,-,$45.97,-,320
mesothelioma attorney san diego,0.9,590,-,320,260,260,210,260,260,260,260,170,170,170,-,-,$94.06,-,260
causes of cancer,0.34,135000,-,90500,90500,90500,90500,60500,60500,74000,90500,90500,90500,74000,-,-,$1.46,-,74000
mesothelioma attorneys san diego,0.88,720,-,390,320,320,260,320,320,320,320,210,210,260,-,-,$92.78,-,320
mesothelioma emedicine,0.84,210,-,110,73,91,140,73,91,91,91,91,110,91,-,-,$40.50,-,91
Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
mesothelioma lawsuits,0.79,5400,-,4400,5400,4400,3600,3600,3600,4400,3600,2900,8100,2400,-,-,$87.19,-,4400
mesothelioma lawsuit,0.77,4400,-,3600,3600,3600,2400,2900,2400,3600,2900,2400,8100,1900,-,-,$65.14,-,3600
asbestos mesothelioma lawsuit,0.72,1000,-,590,880,880,590,1000,880,1000,720,480,590,480,-,-,$41.92,-,720
mesothelioma asbestos lawsuits,0.72,1000,-,590,880,880,590,1000,880,1000,720,480,590,480,-,-,$0.05,-,720
mesothelioma attorneys,0.86,49500,-,22200,27100,27100,22200,27100,27100,27100,27100,74000,49500,22200,-,-,$61.70,-,33100
mesothelioma lawyer,0.85,18100,-,9900,9900,9900,8100,9900,12100,9900,9900,9900,18100,8100,-,-,$52.95,-,9900
mesothelioma law,0.82,4400,-,3600,4400,4400,2900,2400,2400,3600,2900,2900,3600,2900,-,-,$47.30,-,2900
mesothelioma,0.88,246000,-,135000,135000,135000,110000,110000,110000,135000,135000,201000,246000,110000,-,-,$150.21,-,135000
mesothelioma lawyers,0.86,49500,-,22200,27100,27100,22200,27100,27100,27100,27100,74000,49500,22200,-,-,$76.63,-,33100
mesothelioma attorney,0.84,14800,-,8100,8100,8100,6600,8100,9900,8100,9900,8100,14800,5400,-,-,$55.59,-,8100
mesothelioma lawsuit settlements,0.86,390,-,260,260,210,210,720,390,590,480,260,260,140,-,-,$0.05,-,320
asbestos lawsuit,0.78,3600,-,2900,3600,2900,2400,3600,2900,3600,2900,2400,2900,2400,-,-,$43.19,-,2900
asbestos litigation,0.75,2900,-,1900,2400,2900,2400,1900,2400,2400,1900,2400,2900,2900,-,-,$29.52,-,2400
cancer lawsuit lawyer mesothelioma,0.6,260,-,170,260,260,210,320,210,390,210,140,170,110,-,-,$0.05,-,210
asbestos cancer law lawsuit mesothelioma,0.57,170,-,110,260,210,170,170,140,110,140,110,110,73,-,-,$0.05,-,140
lawsuit mesothelioma,0.77,4400,-,3600,3600,3600,2400,2900,2400,3600,2900,2400,8100,1900,-,-,$0.00,-,3600
mesothelioma settlement,0.79,2400,-,1300,1900,1900,1000,2400,1600,2900,2400,1900,2900,1300,-,-,$43.00,-,1900
asbestos attorney cancer lawsuit mesothelioma,0.59,210,-,140,260,260,170,260,170,320,170,140,140,110,-,-,$0.05,-,210
mesothelioma settlements,0.82,3600,-,1900,2400,2400,1600,2900,2400,3600,2900,2400,3600,1600,-,-,$48.09,-,2400
asbestos cancer lawsuit mesothelioma,0.62,320,-,170,320,320,210,390,320,390,260,170,260,140,-,-,$0.05,-,260
asbestos lawsuits,0.79,5400,-,3600,4400,3600,2900,4400,3600,4400,4400,3600,3600,2900,-,-,$58.24,-,3600
asbestos cancer lawsuit mesothelioma settlement,0.62,91,-,36,36,36,22,140,140,170,91,36,46,16,-,-,$0.05,-,73
asbestos lawyer,0.82,6600,-,3600,3600,3600,2900,4400,3600,4400,3600,2900,5400,2900,-,-,$40.44,-,3600
asbestos cancer lawsuit lawyer mesothelioma,0.59,170,-,140,260,260,170,170,110,170,110,110,110,91,-,-,$0.05,-,140
mesothelioma asbestos lawsuit,0.72,1000,-,590,880,880,590,1000,880,1000,720,480,590,480,-,-,$0.00,-,720
mesothelioma class action lawsuit,0.93,91,-,36,73,73,91,73,58,91,91,73,58,73,-,-,$80.64,-,73
cancer law lawsuit mesothelioma,0.56,210,-,140,260,210,170,260,170,170,170,110,170,91,-,-,$0.05,-,170
asbestos settlements,0.71,2900,-,2400,2400,2400,1900,2900,2400,2900,2400,2400,3600,1600,-,-,$49.41,-,2400
mesothelioma law firm,0.85,49500,-,22200,27100,27100,18100,22200,27100,22200,27100,74000,49500,18100,-,-,$81.53,-,27100
asbestos lawyers,0.84,9900,-,5400,6600,5400,4400,6600,5400,6600,5400,5400,6600,5400,-,-,$56.91,-,5400
asbestos attorney mesothelioma,0.71,2400,-,1300,1900,1900,1600,2400,1600,1900,1600,1000,2400,880,-,-,$61.05,-,1600
mesothelioma litigation,0.87,880,-,480,590,720,590,480,590,880,880,720,880,590,-,-,$47.58,-,720
compensation mesothelioma,0.89,2400,-,880,590,880,720,590,390,390,320,320,320,260,-,-,$83.39,-,480
asbestos attorney lawsuit mesothelioma settlement,0.75,73,-,58,58,46,36,140,91,170,91,58,28,12,-,-,$0.05,-,73
mesothelioma legal,0.85,880,-,480,390,390,590,720,480,590,590,590,720,390,-,-,$40.15,-,590
lawyer mesothelioma,0.85,18100,-,9900,9900,9900,8100,9900,12100,9900,9900,9900,18100,8100,-,-,$0.00,-,9900
asbestos law,0.79,4400,-,2900,3600,3600,2900,2900,2900,2900,2900,2900,2900,2400,-,-,$44.82,-,2900
asbestos lawsuit mesothelioma statistics,0.56,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$44.40,-,12
asbestos lawsuit lawyer mesothelioma,0.69,260,-,210,320,320,210,320,210,390,170,170,110,110,-,-,$0.05,-,210
attorney lawyer mesothelioma,0.63,590,-,210,260,480,210,480,320,590,480,320,1300,110,-,-,$27.76,-,390
asbestos settlement,0.71,2400,-,1900,1600,1900,1600,2400,1900,2400,1900,1600,2900,1300,-,-,$42.20,-,1900
attorney lawsuit mesothelioma,0.75,260,-,170,170,170,91,320,260,480,320,170,210,110,-,-,$47.90,-,210
mesothelioma legal advice,0.87,210,-,73,91,91,140,170,91,170,91,73,110,36,-,-,$26.69,-,110
asbestos attorneys,0.83,1900,-,1600,1600,1600,1300,1300,2400,1600,1600,1300,2400,1300,-,-,$62.22,-,1600
asbestos attorney law lawsuit mesothelioma,0.82,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,36
asbestos mesothelioma legal information,0.92,110,-,22,22,36,36,36,46,22,58,170,260,140,-,-,$93.49,-,73
asbestos attorney,0.77,6600,-,3600,5400,5400,3600,5400,5400,6600,4400,3600,5400,3600,-,-,$52.79,-,4400
asbestos lawyer mesothelioma,0.71,2900,-,1600,1900,1900,1600,2400,1900,2400,1900,1300,2400,880,-,-,$40.30,-,1900
mesothelioma info,0.82,1000,-,720,720,1300,1300,590,590,480,480,390,320,260,-,-,$56.45,-,590
mesothelioma compensation,0.89,2400,-,880,590,880,720,590,390,390,320,320,320,260,-,-,$0.00,-,480
mesothelioma class action,0.92,210,-,91,140,140,140,140,91,110,140,110,170,140,-,-,$81.90,-,140
mesothelioma symptoms,0.89,6600,-,4400,5400,4400,3600,3600,3600,3600,3600,4400,14800,2900,-,-,$80.74,-,4400
mesothelioma law firms,0.84,2400,-,1600,2400,1900,1600,1300,1300,1600,1600,1900,1900,1600,-,-,$66.70,-,1600
mesothelioma claims,0.84,1000,-,480,390,390,390,480,320,320,390,390,390,260,-,-,$111.59,-,390
asbestos cancer law lawyer mesothelioma,0.58,170,-,140,260,210,170,170,140,140,140,110,140,91,-,-,$0.05,-,140
asbestos law firm,0.82,880,-,590,1000,720,590,720,590,880,720,880,720,590,-,-,$59.13,-,720
asbestos exposure lawsuits,0.86,170,-,58,73,110,73,140,140,210,140,140,170,140,-,-,$0.05,-,140
mesothelioma prognosis,0.93,2400,-,1600,1900,1600,1600,1300,1000,1000,1000,1000,1600,880,-,-,$53.00,-,1300
asbestos cancer mesothelioma,0.72,2400,-,1000,1300,1300,1300,1600,1300,1900,1900,1300,2400,720,-,-,$48.28,-,1600
asbestos mesothelioma legal claim,0.56,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$29.82,-,16
asbestos laws,0.73,1600,-,880,880,1000,880,1000,1000,720,1000,1000,1000,880,-,-,$22.47,-,880
mesothelioma cancer law,0.61,390,-,210,320,390,260,390,320,480,390,210,320,140,-,-,$29.90,-,320
asbestos mesothelioma law,0.66,590,-,390,590,590,480,590,390,590,480,390,390,260,-,-,$56.55,-,480
mesothelioma cancer,0.81,9900,-,5400,6600,6600,5400,6600,5400,8100,6600,6600,14800,4400,-,-,$61.58,-,6600
asbestos,0.62,823000,-,368000,450000,368000,368000,368000,368000,368000,368000,368000,450000,368000,-,-,$14.93,-,368000
mesothelioma lung lawsuits,0.94,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,16
asbestos liability,0.5,1000,-,590,720,590,480,720,720,720,590,720,720,590,-,-,$19.54,-,590
mesothelioma life expectancy,0.93,2400,-,880,880,880,880,1000,1000,1000,1000,1300,2400,1300,-,-,$37.76,-,1000
asbestos exposure lawsuit,0.78,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$20.15,-,36
asbestos exposure,0.8,22200,-,14800,22200,12100,12100,12100,12100,14800,14800,14800,22200,12100,-,-,$29.35,-,14800
mesothelioma laws,0.72,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,28
mesothelioma cancer lawsuits,0.65,590,-,260,390,390,320,720,590,880,480,320,390,210,-,-,$0.05,-,390
asbestos mesothelioma attorney,0.71,2900,-,1300,1900,1900,1600,2400,1600,1900,1600,1300,2400,880,-,-,$0.00,-,1600
pleural mesothelioma,0.85,6600,-,2400,3600,3600,2900,2900,2400,2900,2900,2900,2900,2900,-,-,$62.30,-,2900
asbestos claims,0.74,3600,-,880,1000,1000,1000,1600,1300,1000,1900,1000,1600,1000,-,-,$60.45,-,1300
mesothelioma treatment,0.84,5400,-,2900,3600,2900,2900,2900,2400,3600,2900,2400,2400,2400,-,-,$50.51,-,2900
asbestos cancer lawsuit,0.73,590,-,480,480,480,480,720,590,720,480,390,390,210,-,-,$34.44,-,480
peritoneal mesothelioma,0.87,4400,-,2900,2900,2900,2400,1900,2400,2400,2400,2400,2900,2400,-,-,$57.09,-,2400
malignant mesothelioma,0.85,6600,-,2900,3600,3600,2900,2900,2900,2900,2900,2900,2900,2900,-,-,$71.08,-,2900
asbestos cancer,0.79,14800,-,8100,8100,8100,8100,8100,8100,8100,8100,6600,9900,5400,-,-,$49.23,-,8100
asbestosis,0.83,33100,-,9900,12100,12100,9900,9900,9900,9900,9900,9900,12100,8100,-,-,$22.68,-,9900
asbestos mesothelioma lawyer,0.71,2900,-,1300,1900,1900,1600,2400,1600,1900,1600,1300,2400,880,-,-,$0.00,-,1600
asbestos mesothelioma,0.78,9900,-,4400,6600,6600,5400,6600,5400,6600,6600,5400,8100,4400,-,-,$38.16,-,5400
mesothelioma claim,0.79,1000,-,390,590,390,260,320,260,210,260,140,210,170,-,-,$67.89,-,260
mesothelioma asbestos,0.78,9900,-,4400,6600,6600,5400,6600,5400,6600,6600,5400,8100,4400,-,-,$0.00,-,5400
mesothelioma lung cancer,0.84,1600,-,1000,1600,1000,1000,1300,880,1000,880,880,1000,720,-,-,$38.76,-,1000
mesothelioma information,0.83,1600,-,880,1300,1300,1000,1000,1000,1300,1000,1300,1000,880,-,-,$44.31,-,1000
asbestos class action lawsuit,0.87,260,-,260,210,210,210,260,170,210,210,210,320,210,-,-,$85.18,-,210
asbestos compensation,0.74,2400,-,590,590,480,480,590,480,320,480,480,590,390,-,-,$45.40,-,480
mesothelioma diagnosis,0.85,1600,-,1000,1300,1000,880,880,880,1000,1000,880,880,720,-,-,$46.60,-,880
cancer lawyer mesothelioma settlement,0.58,590,-,210,170,260,140,480,390,720,480,260,1300,73,-,-,$0.05,-,390
mesothelioma risk,0.66,480,-,210,170,260,210,210,140,210,260,260,260,210,-,-,$71.96,-,210
find mesothelioma attorney,0.62,140,-,140,320,170,140,140,73,91,91,110,91,110,-,-,$0.05,-,110
what is mesothelioma,0.93,1900,-,1300,1300,1300,1300,1000,1300,1000,1000,1300,2400,880,-,-,$112.05,-,1300
law lawyer mesothelioma,0.63,260,-,210,320,320,210,320,210,390,260,140,170,110,-,-,$0.05,-,210
meso law,0.65,46,-,46,36,36,36,58,73,36,46,28,16,58,-,-,$0.05,-,36
mesothelioma advice,0.76,590,-,260,260,260,390,390,260,320,260,170,210,210,-,-,$26.37,-,260
malignant pleural mesothelioma,0.83,1900,-,1000,1000,1300,1000,1000,880,720,880,880,720,880,-,-,$52.19,-,880
compensation for mesothelioma,0.89,2400,-,880,590,880,720,590,390,390,320,320,320,260,-,-,$0.05,-,480
asbestos mesothelioma legal,0.83,260,-,58,58,110,91,140,170,140,140,210,320,170,-,-,$0.05,-,140
mesothelioma cancer attorney,0.61,720,-,260,210,390,260,720,480,1000,720,390,1600,170,-,-,$0.05,-,590
asbestos law firms,0.82,1000,-,720,1000,880,720,880,720,1000,880,880,1000,720,-,-,$63.23,-,880
attorney cancer lawyer mesothelioma settlement,0.46,320,-,58,46,140,46,170,170,320,260,110,1300,28,-,-,$0.05,-,210
asbestos class action lawsuits,0.84,210,-,170,170,210,140,170,140,140,170,170,140,140,-,-,$0.05,-,170
mesothelioma treatment options,0.79,720,-,320,720,390,390,320,260,320,260,260,260,210,-,-,$66.78,-,320
asbestos attorney cancer mesothelioma,0.62,880,-,390,480,590,390,720,590,880,720,480,1600,260,-,-,$0.05,-,590
asbestos plaintiff,0.51,91,-,91,73,46,110,91,110,91,140,110,140,73,-,-,$49.16,-,91
asbestos suit,0.79,880,-,1300,1000,1000,720,590,480,480,590,390,720,390,-,-,$57.23,-,720
asbestos claim,0.7,1900,-,590,880,720,590,720,1600,590,480,480,1000,390,-,-,$44.69,-,720
cancer mesothelioma,0.81,9900,-,5400,6600,6600,5400,6600,5400,8100,6600,6600,14800,4400,-,-,$0.00,-,6600
diagnosis mesothelioma,0.85,1600,-,1000,1300,1000,880,880,880,1000,1000,880,880,720,-,-,$0.00,-,880
asbestos disease,0.77,3600,-,1600,2400,1900,1900,1600,1600,1600,1600,1900,1900,1600,-,-,$36.00,-,1600
attorney cancer law mesothelioma settlement,0.65,58,-,28,12,36,5,73,58,110,58,36,46,0,-,-,$0.05,-,46
mesothelioma help,0.84,880,-,320,320,390,390,480,390,320,390,480,390,260,-,-,$46.13,-,390
asbestos attorney cancer mesothelioma settlement,0.58,390,-,170,170,170,110,320,320,480,320,210,1300,58,-,-,$0.05,-,320
mesothelioma support,0.9,880,-,720,720,590,590,590,480,390,390,480,390,320,-,-,$34.11,-,480
asbestos lung cancer,0.81,3600,-,1900,1900,1900,1900,2400,1600,1600,1600,1900,1900,1300,-,-,$40.42,-,1600
mesothelioma research,0.86,1000,-,480,480,480,590,590,1000,720,480,480,480,390,-,-,$75.79,-,590
lung mesothelioma,0.81,2900,-,1600,2400,1900,1600,1900,1600,1600,1600,1600,1600,1300,-,-,$55.45,-,1600
mesothelioma causes,0.86,1000,-,590,720,590,720,720,590,720,880,880,1600,590,-,-,$84.57,-,720
asbestos cancer attorney,0.65,880,-,590,590,590,480,1000,720,1000,720,590,1600,210,-,-,$46.47,-,720
average mesothelioma settlement,0.88,110,-,140,140,110,46,91,46,91,91,73,91,140,-,-,$0.05,-,91
a mesothelioma attorney,0.86,110,-,91,58,73,46,46,28,58,46,73,36,36,-,-,$0.05,-,58
law mesothelioma,0.82,4400,-,3600,4400,4400,2900,2400,2400,3600,2900,2900,3600,2900,-,-,$0.00,-,2900
asbestos poisoning,0.89,1900,-,1000,1000,1300,1300,1000,880,1000,880,720,880,720,-,-,$35.69,-,880
asbestos class action,0.86,720,-,480,480,480,390,590,590,480,590,590,590,480,-,-,$43.22,-,480
asbestos symptoms,0.92,4400,-,2900,2900,2900,2900,2900,2900,3600,2900,2400,2900,2400,-,-,$44.35,-,2900
asbestos attorney lawyer mesothelioma,0.52,320,-,58,91,260,91,170,140,320,210,140,1300,46,-,-,$28.83,-,260
mesothelioma patients,0.84,720,-,390,320,390,320,320,320,480,320,320,320,260,-,-,$30.38,-,320
mesothelioma news,0.76,590,-,320,260,590,720,320,320,260,260,210,320,140,-,-,$50.97,-,320
atlanta asbestos lawsuits,0.85,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,5
asbestos and lung cancer,0.81,3600,-,1900,1900,1900,1900,2400,1600,1600,1600,1900,1900,1300,-,-,$32.16,-,1600
asbestos lung mesothelioma,0.72,590,-,140,390,140,170,170,170,210,390,390,210,140,-,-,$44.72,-,210
mesothelioma disease,0.85,720,-,260,320,390,390,590,480,480,320,260,320,170,-,-,$40.76,-,320
asbestos legislation,0.59,880,-,170,170,170,170,210,140,170,140,210,260,140,-,-,$11.49,-,170
new york mesothelioma lawyer,0.91,1300,-,720,720,590,720,880,720,720,1000,1600,1600,880,-,-,$47.18,-,880
abdominal mesothelioma,0.88,5400,-,2900,3600,2900,2400,2400,2400,2900,2400,2900,3600,2400,-,-,$58.57,-,2900
asbestos cases,0.63,1000,-,880,720,880,880,720,720,720,720,720,1000,720,-,-,$35.99,-,720
asbestos class action suit,0.87,260,-,260,210,210,210,260,170,210,210,210,320,210,-,-,$96.57,-,210
asbestos attorney cancer lawyer mesothelioma,0.48,320,-,58,58,210,58,170,140,210,210,140,1300,46,-,-,$0.05,-,210
mesothelioma cases,0.78,590,-,390,390,320,320,390,390,390,320,390,390,320,-,-,$62.24,-,390
asbestos diseases,0.77,1900,-,720,590,590,720,590,590,590,590,590,720,720,-,-,$29.29,-,590
asbestos lung disease,0.84,720,-,390,320,260,320,260,210,320,260,480,480,260,-,-,$29.81,-,320
attorney austin mesothelioma,0.91,390,-,480,390,390,210,320,320,210,320,260,260,170,-,-,$72.62,-,260
asbestos mesothelioma lawyers,0.71,2900,-,1300,1900,1900,1600,2400,1600,1900,1600,1300,2400,880,-,-,$0.05,-,1600
malignant mesothelioma pleural,0.83,1900,-,1000,1000,1300,1000,1000,880,720,880,880,720,880,-,-,$0.00,-,880
epithelioid mesothelioma,0.88,480,-,260,170,170,210,170,170,170,260,210,210,110,-,-,$75.16,-,210
lung cancer mesothelioma,0.84,1600,-,1000,1600,1000,1000,1300,880,1000,880,880,1000,720,-,-,$0.00,-,1000
asbestos related diseases,0.79,720,-,320,320,260,320,260,260,320,320,320,320,210,-,-,$12.44,-,260
symptoms of mesothelioma,0.89,6600,-,4400,5400,4400,3600,3600,3600,3600,3600,4400,14800,2900,-,-,$102.06,-,4400
mesothelioma victims,0.88,320,-,140,170,210,170,170,170,140,140,390,260,140,-,-,$71.11,-,210
2009 mesothelioma settlements,0.88,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,12
